Order ID,SKU ID,"Category (top, bottom, outerwear, etc.)",Size,Color,MRP,Selling price,Discount %,Returned? (Y/N),Return reason (if any),Actual discount %
ORD-20220114-000200,SKU-CRO-0014,croptops,XS,Grey,1799,999,44.5,Y,RTO,44.46914953
ORD-20220114-000201,SKU-SHI-0001,shirts,L,Olive,1999,1703,14.8,N,,14.8074037
ORD-20220114-000202,SKU-SHI-0001,shirts,L,Black,1999,1815,9.2,N,,9.204602301
ORD-20220114-000203,SKU-PAN-0002,pants,S,Olive,2699,1350,50,N,,49.98147462
ORD-20220114-000204,SKU-TSH-0004,tshirts,XXL,Grey,1499,999,33.4,N,,33.35557038
ORD-20220114-000204,SKU-SHI-0054,shirts,L,Navy,2499,1014,50,N,,59.42376951
ORD-20220114-000205,SKU-TSH-0004,tshirts,L,White,1499,1795,0,N,,-19.74649767
ORD-20220114-000206,SKU-TSH-0010,tshirts,XXL,Black,1799,2030,0,N,,-12.84046693
ORD-20220114-000207,SKU-SHI-0001,shirts,XS,Olive,1999,1671,16.4,N,,16.4082041
ORD-20220114-000208,SKU-SHI-0036,shirts,XXL,Black,2299,999,50,N,,56.54632449
ORD-20220114-000208,SKU-PAN-0002,pants,XXL,Blue,2699,999,50,N,,62.98629122
ORD-20220114-000208,SKU-PAN-0028,pants,XS,Maroon,3299,999,50,N,,69.71809639
ORD-20220115-000209,SKU-SHI-0001,shirts,XXL,Olive,1999,1721,13.9,N,,13.90695348
ORD-20220115-000210,SKU-TSH-0012,tshirts,S,Olive,1999,999,50,N,,50.02501251
ORD-20220115-000210,SKU-TSH-0029,tshirts,XXL,Navy,1699,999,41.2,N,,41.2007063
ORD-20220115-000211,SKU-TSH-0004,tshirts,XS,Black,1499,1583,0,N,,-5.603735824
ORD-20220115-000212,SKU-SHI-0001,shirts,XXL,Beige,1999,1858,7.1,N,,7.053526763
ORD-20220115-000213,SKU-SHI-0001,shirts,XXL,Blue,1999,999,50,Y,Different than images,50.02501251
ORD-20220115-000213,SKU-SHI-0001,shirts,M,Maroon,1999,999,50,Y,Size issue,50.02501251
ORD-20220115-000213,SKU-PAN-0008,pants,M,Maroon,2999,999,50,Y,Size issue,66.6888963
ORD-20220115-000214,SKU-CRO-0007,croptops,XL,Olive,1899,999,47.4,N,,47.39336493
ORD-20220115-000214,SKU-SHI-0013,shirts,XXL,Maroon,2799,999,50,N,,64.30868167
ORD-20220115-000214,SKU-CRO-0030,croptops,XXL,White,1599,999,37.5,N,,37.52345216
ORD-20220115-000215,SKU-SHI-0003,shirts,XS,Grey,2799,2125,24.1,N,,24.08002858
ORD-20220115-000216,SKU-CRO-0005,croptops,L,Black,2399,1873,21.9,N,,21.92580242
ORD-20220115-000217,SKU-SHI-0001,shirts,XL,Blue,1999,999,50,Y,Quality concern,50.02501251
ORD-20220115-000217,SKU-PAN-0002,pants,M,Beige,2699,999,50,Y,Size issue,62.98629122
ORD-20220115-000217,SKU-SHI-0001,shirts,S,Grey,1999,999,50,Y,Changed mind,50.02501251
ORD-20220115-000218,SKU-SHI-0003,shirts,XS,Beige,2799,1882,32.8,N,,32.76170061
ORD-20220115-000219,SKU-SHO-0050,shorts,XXL,Navy,1799,1690,6.1,N,,6.058921623
ORD-20220115-000220,SKU-SHI-0001,shirts,XXL,White,1999,1850,7.5,N,,7.453726863
ORD-20220115-000221,SKU-SHO-0011,shorts,XXL,Maroon,1799,999,44.5,N,,44.46914953
ORD-20220115-000221,SKU-SHI-0001,shirts,XXL,Grey,1999,999,50,N,,50.02501251
ORD-20220115-000222,SKU-CRO-0014,croptops,S,Olive,1799,1778,1.2,N,,1.167315175
ORD-20220115-000223,SKU-PAN-0002,pants,XS,Blue,2699,999,50,Y,Changed mind,62.98629122
ORD-20220115-000223,SKU-SHO-0011,shorts,XS,Beige,1799,999,44.5,Y,Size issue,44.46914953
ORD-20220115-000224,SKU-TSH-0004,tshirts,S,Maroon,1499,999,33.4,Y,Size issue,33.35557038
ORD-20220115-000224,SKU-SHI-0001,shirts,L,Grey,1999,999,50,Y,Size issue,50.02501251
ORD-20220115-000225,SKU-SHI-0001,shirts,M,White,1999,1669,16.5,Y,Size issue,16.50825413
ORD-20220115-000226,SKU-CRO-0007,croptops,XL,Beige,1899,1828,3.7,N,,3.7388099
ORD-20220115-000227,SKU-PAN-0002,pants,XL,Olive,2699,1754,35,Y,RTO,35.01296777
ORD-20220115-000228,SKU-SHI-0001,shirts,XS,Black,1999,1051,47.4,Y,RTO,47.42371186
ORD-20220115-000228,SKU-SHI-0001,shirts,M,Grey,1999,1050,47.5,Y,RTO,47.47373687
ORD-20220115-000229,SKU-TSH-0004,tshirts,M,Blue,1499,999,33.4,Y,Quality concern,33.35557038
ORD-20220115-000229,SKU-PAN-0002,pants,XXL,Grey,2699,999,50,Y,Size issue,62.98629122
ORD-20220115-000230,SKU-SHI-0006,shirts,XS,Grey,2799,2175,22.3,N,,22.29367631
ORD-20220116-000231,SKU-PAN-0002,pants,S,Beige,2699,999,50,N,,62.98629122
ORD-20220116-000231,SKU-SHI-0001,shirts,XXL,White,1999,999,50,N,,50.02501251
ORD-20220116-000231,SKU-PAN-0021,pants,XL,Grey,2799,999,50,N,,64.30868167
ORD-20220116-000232,SKU-TSH-0012,tshirts,XXL,Blue,1999,1514,24.3,N,,24.26213107
ORD-20220116-000233,SKU-CRO-0038,croptops,XL,White,2399,1674,30.2,N,,30.22092539
ORD-20220116-000234,SKU-PAN-0016,pants,XL,Navy,2499,999,50,N,,60.0240096
ORD-20220116-000234,SKU-CRO-0014,croptops,XS,Olive,1799,999,44.5,N,,44.46914953
ORD-20220116-000235,SKU-PAN-0002,pants,XL,Olive,2699,1424,47.2,N,,47.23971841
ORD-20220116-000236,SKU-PAN-0016,pants,XS,Blue,2499,1048,50,N,,58.06322529
ORD-20220116-000236,SKU-SHI-0001,shirts,XXL,Navy,1999,999,50,N,,50.02501251
ORD-20220116-000237,SKU-PAN-0002,pants,S,Black,2699,1533,43.2,N,,43.20118562
ORD-20220116-000238,SKU-PAN-0002,pants,XXL,Olive,2699,999,50,N,,62.98629122
ORD-20220116-000238,SKU-PAN-0002,pants,M,White,2699,999,50,N,,62.98629122
ORD-20220116-000238,SKU-PAN-0008,pants,M,White,2999,999,50,N,,66.6888963
ORD-20220116-000239,SKU-TSH-0004,tshirts,XXL,White,1499,999,33.4,Y,Changed mind,33.35557038
ORD-20220116-000239,SKU-SHI-0001,shirts,M,Blue,1999,999,50,Y,Size issue,50.02501251
ORD-20220116-000240,SKU-PAN-0020,pants,XL,Black,2999,999,50,N,,66.6888963
ORD-20220116-000240,SKU-TSH-0010,tshirts,XL,Navy,1799,999,44.5,N,,44.46914953
ORD-20220116-000241,SKU-PAN-0002,pants,M,Blue,2699,999,50,Y,Size issue,62.98629122
ORD-20220116-000241,SKU-SHI-0003,shirts,M,Grey,2799,999,50,Y,Fit not as expected,64.30868167
ORD-20220116-000242,SKU-TSH-0032,tshirts,XXL,Maroon,1499,1491,0.5,N,,0.533689126
ORD-20220116-000243,SKU-SHI-0003,shirts,XS,Maroon,2799,999,50,N,,64.30868167
ORD-20220116-000243,SKU-CRO-0019,croptops,XS,Navy,1799,999,44.5,N,,44.46914953
ORD-20220116-000244,SKU-PAN-0016,pants,XL,Blue,2499,1792,28.3,N,,28.29131653
ORD-20220116-000245,SKU-PAN-0020,pants,S,Beige,2999,999,50,N,,66.6888963
ORD-20220116-000245,SKU-CRO-0030,croptops,XS,White,1599,999,37.5,N,,37.52345216
ORD-20220116-000246,SKU-SHI-0001,shirts,XXL,Beige,1999,1803,9.8,N,,9.804902451
ORD-20220116-000247,SKU-CRO-0019,croptops,XXL,Beige,1799,1899,0,Y,Size issue,-5.558643691
ORD-20220116-000248,SKU-PAN-0008,pants,M,Navy,2999,999,50,Y,Different than images,66.6888963
ORD-20220116-000248,SKU-JAC-0025,jackets,L,Black,4499,1016,50,Y,Size issue,77.41720382
ORD-20220116-000249,SKU-TSH-0004,tshirts,XXL,Maroon,1499,1503,0,N,,-0.266844563
ORD-20220117-000250,SKU-SHI-0003,shirts,XL,Black,2799,1887,32.6,N,,32.58306538
ORD-20220117-000251,SKU-PAN-0002,pants,L,Navy,2699,999,50,N,,62.98629122
ORD-20220117-000251,SKU-SHI-0006,shirts,XS,Beige,2799,999,50,N,,64.30868167
ORD-20220117-000252,SKU-SHI-0001,shirts,S,Grey,1999,999,50,N,,50.02501251
ORD-20220117-000252,SKU-SHO-0039,shorts,L,Blue,2299,999,50,N,,56.54632449
ORD-20220117-000253,SKU-CRO-0005,croptops,XL,White,2399,999,50,Y,Fit not as expected,58.35764902
ORD-20220117-000253,SKU-JAC-0025,jackets,S,Maroon,4499,1074,50,Y,Size issue,76.12802845
ORD-20220117-000254,SKU-SHI-0001,shirts,M,White,1999,1757,12.1,N,,12.10605303
ORD-20220117-000255,SKU-SHI-0001,shirts,XS,Maroon,1999,1763,11.8,N,,11.80590295
ORD-20220117-000256,SKU-SHI-0003,shirts,S,Beige,2799,999,50,N,,64.30868167
ORD-20220117-000256,SKU-PAN-0026,pants,XS,Olive,3299,999,50,N,,69.71809639
ORD-20220117-000257,SKU-PAN-0002,pants,XS,Black,2699,1572,41.8,N,,41.756206
ORD-20220117-000258,SKU-CRO-0007,croptops,XS,Olive,1899,2159,0,N,,-13.69141654
ORD-20220117-000259,SKU-PAN-0028,pants,L,Black,3299,1979,40,N,,40.01212489
ORD-20220117-000260,SKU-TSH-0004,tshirts,M,Grey,1499,999,33.4,N,,33.35557038
ORD-20220117-000260,SKU-CRO-0019,croptops,XL,Black,1799,999,44.5,N,,44.46914953
ORD-20220117-000261,SKU-SHI-0001,shirts,L,Maroon,1999,999,50,Y,Quality concern,50.02501251
ORD-20220117-000261,SKU-SHI-0006,shirts,XXL,Grey,2799,1065,50,Y,Different than images,61.95069668
ORD-20220117-000262,SKU-SHI-0001,shirts,L,Beige,1999,1489,25.5,N,,25.51275638
ORD-20220117-000263,SKU-SHI-0013,shirts,XS,Grey,2799,1696,39.4,Y,Size issue,39.40693105
ORD-20220117-000264,SKU-SHI-0001,shirts,S,Navy,1999,2072,0,N,,-3.651825913
ORD-20220117-000265,SKU-SHI-0001,shirts,M,White,1999,1398,30.1,N,,30.06503252
ORD-20220117-000266,SKU-PAN-0008,pants,M,Grey,2999,999,50,Y,Size issue,66.6888963
ORD-20220117-000266,SKU-SHI-0003,shirts,M,Grey,2799,999,50,Y,Different than images,64.30868167
ORD-20220117-000267,SKU-SHI-0001,shirts,S,Olive,1999,999,50,N,,50.02501251
ORD-20220117-000267,SKU-JAC-0025,jackets,S,Black,4499,999,50,N,,77.79506557
ORD-20220117-000267,SKU-SHI-0001,shirts,XS,Maroon,1999,999,50,N,,50.02501251
ORD-20220117-000268,SKU-CRO-0005,croptops,L,White,2399,1493,37.8,Y,Quality concern,37.76573572
ORD-20220117-000269,SKU-SHO-0040,shorts,L,Beige,1999,1481,25.9,Y,Quality concern,25.91295648
ORD-20220117-000270,SKU-PAN-0002,pants,XXL,Blue,2699,999,50,Y,Changed mind,62.98629122
ORD-20220117-000270,SKU-PAN-0002,pants,M,Maroon,2699,999,50,Y,Delayed delivery,62.98629122
ORD-20220117-000271,SKU-TSH-0012,tshirts,XL,Grey,1999,999,50,Y,Delayed delivery,50.02501251
ORD-20220117-000271,SKU-CRO-0005,croptops,M,Olive,2399,999,50,Y,Different than images,58.35764902
ORD-20220117-000272,SKU-SHI-0001,shirts,L,Maroon,1999,2041,0,Y,Fit not as expected,-2.101050525
ORD-20220117-000273,SKU-SHI-0013,shirts,L,Olive,2799,1848,34,N,,33.97642015
ORD-20220117-000274,SKU-CRO-0007,croptops,M,Grey,1899,1681,11.5,Y,Different than images,11.47972617
ORD-20220117-000275,SKU-CRO-0007,croptops,XL,Olive,1899,999,47.4,N,,47.39336493
ORD-20220117-000275,SKU-SHI-0001,shirts,XXL,White,1999,999,50,N,,50.02501251
ORD-20220117-000275,SKU-CRO-0014,croptops,S,Beige,1799,999,44.5,N,,44.46914953
ORD-20220117-000275,SKU-SHI-0013,shirts,XL,Blue,2799,999,50,N,,64.30868167
ORD-20220117-000276,SKU-TSH-0032,tshirts,XS,Grey,1499,1920,0,Y,Different than images,-28.08539026
ORD-20220118-000277,SKU-TSH-0032,tshirts,S,Olive,1499,999,33.4,Y,Delayed delivery,33.35557038
ORD-20220118-000277,SKU-SHI-0001,shirts,S,Grey,1999,999,50,Y,Size issue,50.02501251
ORD-20220118-000277,SKU-PAN-0016,pants,M,Grey,2499,999,50,Y,Size issue,60.0240096
ORD-20220118-000278,SKU-SHI-0006,shirts,XXL,Grey,2799,2237,20.1,N,,20.0785995
ORD-20220118-000279,SKU-PAN-0002,pants,XL,Olive,2699,2238,17.1,Y,Quality concern,17.08040015
ORD-20220118-000280,SKU-SHI-0001,shirts,XXL,Black,1999,1810,9.5,N,,9.454727364
ORD-20220118-000281,SKU-PAN-0002,pants,XXL,Beige,2699,1732,35.8,N,,35.82808448
ORD-20220118-000282,SKU-SHI-0001,shirts,M,White,1999,1645,17.7,N,,17.70885443
ORD-20220118-000283,SKU-TSH-0004,tshirts,L,Grey,1499,1849,0,Y,Size issue,-23.34889927
ORD-20220118-000284,SKU-CRO-0043,croptops,XXL,Olive,1799,1860,0,N,,-3.390772651
ORD-20220118-000285,SKU-SHI-0001,shirts,L,Navy,1999,1750,12.5,N,,12.45622811
ORD-20220118-000286,SKU-SHI-0001,shirts,S,Blue,1999,1470,26.5,N,,26.46323162
ORD-20220118-000287,SKU-SHI-0001,shirts,M,Maroon,1999,999,50,N,,50.02501251
ORD-20220118-000287,SKU-SHI-0001,shirts,XL,Maroon,1999,999,50,N,,50.02501251
ORD-20220118-000288,SKU-JAC-0025,jackets,XXL,Navy,4499,1444,50,N,,67.90397866
ORD-20220118-000289,SKU-SHI-0001,shirts,XS,Grey,1999,1994,0.3,N,,0.250125063
ORD-20220118-000290,SKU-JAC-0027,jackets,XS,White,4799,999,50,N,,79.18316316
ORD-20220118-000290,SKU-SHI-0001,shirts,XL,Navy,1999,999,50,N,,50.02501251
ORD-20220118-000291,SKU-SHI-0001,shirts,S,Grey,1999,1506,24.7,N,,24.66233117
ORD-20220118-000292,SKU-PAN-0021,pants,L,Olive,2799,1538,45.1,N,,45.05180422
ORD-20220118-000293,SKU-PAN-0002,pants,S,Grey,2699,999,50,Y,RTO,62.98629122
ORD-20220118-000293,SKU-SHI-0006,shirts,XXL,Black,2799,999,50,Y,RTO,64.30868167
ORD-20220118-000294,SKU-SHI-0001,shirts,S,Blue,1999,1708,14.6,N,,14.55727864
ORD-20220118-000295,SKU-TSH-0032,tshirts,L,Navy,1499,1899,0,Y,RTO,-26.6844563
ORD-20220118-000296,SKU-CRO-0005,croptops,M,Grey,2399,2052,14.5,Y,Fit not as expected,14.46436015
ORD-20220118-000297,SKU-SHI-0001,shirts,XS,Blue,1999,999,50,N,,50.02501251
ORD-20220118-000297,SKU-SHI-0001,shirts,XXL,Olive,1999,999,50,N,,50.02501251
ORD-20220118-000297,SKU-PAN-0002,pants,S,Blue,2699,999,50,N,,62.98629122
ORD-20220118-000298,SKU-SHI-0001,shirts,S,Beige,1999,1817,9.1,N,,9.104552276
ORD-20220119-000299,SKU-SHO-0023,shorts,XL,Grey,1799,999,44.5,Y,Changed mind,44.46914953
ORD-20220119-000299,SKU-SHI-0024,shirts,L,White,2299,999,50,Y,Size issue,56.54632449
ORD-20220119-000299,SKU-SHI-0015,shirts,S,Maroon,2199,999,50,Y,Size issue,54.57025921
ORD-20220119-000300,SKU-SHI-0024,shirts,M,Maroon,2299,1885,18,N,,18.00782949
ORD-20220119-000301,SKU-CRO-0005,croptops,M,Navy,2399,999,50,N,,58.35764902
ORD-20220119-000301,SKU-PAN-0002,pants,S,Black,2699,999,50,N,,62.98629122
ORD-20220119-000302,SKU-CRO-0042,croptops,M,Navy,1799,1992,0,N,,-10.72818232
ORD-20220119-000303,SKU-SHI-0001,shirts,M,Grey,1999,1149,42.5,N,,42.52126063
ORD-20220119-000303,SKU-CRO-0019,croptops,L,Blue,1799,999,44.5,N,,44.46914953
ORD-20220119-000304,SKU-JAC-0027,jackets,S,Blue,4799,1978,50,N,,58.78307981
ORD-20220119-000305,SKU-CRO-0005,croptops,XXL,White,2399,999,50,N,,58.35764902
ORD-20220119-000305,SKU-SHO-0011,shorts,XL,Blue,1799,999,44.5,N,,44.46914953
ORD-20220119-000305,SKU-SHI-0001,shirts,XXL,Blue,1999,999,50,N,,50.02501251
ORD-20220119-000306,SKU-SHI-0001,shirts,M,White,1999,999,50,N,,50.02501251
ORD-20220119-000306,SKU-SHI-0001,shirts,M,Grey,1999,999,50,N,,50.02501251
ORD-20220119-000306,SKU-PAN-0002,pants,L,Blue,2699,999,50,N,,62.98629122
ORD-20220119-000307,SKU-SHI-0001,shirts,XXL,White,1999,1948,2.6,N,,2.551275638
ORD-20220119-000308,SKU-SHI-0001,shirts,M,Beige,1999,1703,14.8,Y,RTO,14.8074037
ORD-20220119-000309,SKU-PAN-0020,pants,L,Navy,2999,2299,23.3,N,,23.3411137
ORD-20220120-000310,SKU-PAN-0002,pants,L,Navy,2699,2142,20.6,Y,Quality concern,20.63727306
ORD-20220120-000311,SKU-JAC-0025,jackets,XS,Olive,4499,2101,50,N,,53.3007335
ORD-20220120-000312,SKU-SHI-0001,shirts,XXL,Grey,1999,1761,11.9,Y,Changed mind,11.90595298
ORD-20220120-000313,SKU-CRO-0035,croptops,S,White,1799,999,44.5,Y,Changed mind,44.46914953
ORD-20220120-000313,SKU-PAN-0002,pants,XS,Olive,2699,999,50,Y,Delayed delivery,62.98629122
ORD-20220120-000314,SKU-SHI-0001,shirts,L,Olive,1999,999,50,Y,Fit not as expected,50.02501251
ORD-20220120-000314,SKU-CRO-0019,croptops,XXL,White,1799,999,44.5,Y,Fit not as expected,44.46914953
ORD-20220120-000315,SKU-PAN-0002,pants,XS,Black,2699,1583,41.3,N,,41.34864765
ORD-20220120-000316,SKU-PAN-0008,pants,L,Black,2999,1761,41.3,N,,41.28042681
ORD-20220120-000317,SKU-PAN-0018,pants,XS,White,2799,1706,39,Y,Size issue,39.04966059
ORD-20220120-000318,SKU-SHI-0003,shirts,S,Grey,2799,1816,35.1,N,,35.1196856
ORD-20220120-000319,SKU-SHI-0017,shirts,S,Olive,2299,999,50,Y,Different than images,56.54632449
ORD-20220120-000319,SKU-PAN-0018,pants,L,White,2799,999,50,Y,Size issue,64.30868167
ORD-20220120-000320,SKU-JAC-0027,jackets,XXL,Navy,4799,1609,50,Y,Size issue,66.4721817
ORD-20220120-000321,SKU-TSH-0004,tshirts,XXL,Beige,1499,1760,0,N,,-17.41160774
ORD-20220120-000322,SKU-TSH-0004,tshirts,XL,Navy,1499,1552,0,N,,-3.53569046
ORD-20220120-000323,SKU-SHO-0011,shorts,XL,Olive,1799,1437,20.1,Y,RTO,20.12229016
ORD-20220120-000324,SKU-CRO-0007,croptops,XXL,Black,1899,999,47.4,N,,47.39336493
ORD-20220120-000324,SKU-TSH-0029,tshirts,XS,Navy,1699,999,41.2,N,,41.2007063
ORD-20220120-000325,SKU-SHI-0001,shirts,L,Blue,1999,1865,6.7,N,,6.703351676
ORD-20220120-000326,SKU-TSH-0012,tshirts,XXL,Olive,1999,999,50,N,,50.02501251
ORD-20220120-000326,SKU-SHI-0001,shirts,XS,White,1999,999,50,N,,50.02501251
ORD-20220120-000327,SKU-SHI-0001,shirts,XXL,White,1999,999,50,Y,RTO,50.02501251
ORD-20220120-000327,SKU-SHI-0003,shirts,XXL,Beige,2799,1139,50,Y,RTO,59.30689532
ORD-20220120-000328,SKU-PAN-0002,pants,L,Blue,2699,2191,18.8,N,,18.82178585
ORD-20220120-000329,SKU-CRO-0005,croptops,S,Maroon,2399,1635,31.8,N,,31.84660275
ORD-20220120-000330,SKU-SHI-0024,shirts,S,Blue,2299,1464,36.3,N,,36.32013919
ORD-20220120-000331,SKU-SHO-0040,shorts,XL,Black,1999,999,50,N,,50.02501251
ORD-20220120-000331,SKU-SHI-0013,shirts,XS,Olive,2799,999,50,N,,64.30868167
ORD-20220120-000331,SKU-PAN-0028,pants,L,Black,3299,999,50,N,,69.71809639
ORD-20220120-000332,SKU-TSH-0004,tshirts,M,Beige,1499,999,33.4,N,,33.35557038
ORD-20220120-000332,SKU-PAN-0009,pants,S,White,2799,1017,50,N,,63.66559486
ORD-20220121-000333,SKU-TSH-0010,tshirts,XL,Black,1799,999,44.5,N,,44.46914953
ORD-20220121-000333,SKU-PAN-0009,pants,XXL,Blue,2799,999,50,N,,64.30868167
ORD-20220121-000334,SKU-PAN-0002,pants,M,Beige,2699,1594,40.9,Y,Size issue,40.94108929
ORD-20220121-000335,SKU-PAN-0002,pants,XS,Navy,2699,1672,38.1,Y,RTO,38.05113005
ORD-20220121-000336,SKU-PAN-0028,pants,S,Beige,3299,1654,49.9,N,,49.86359503
ORD-20220121-000337,SKU-PAN-0002,pants,XL,Olive,2699,999,50,Y,Quality concern,62.98629122
ORD-20220121-000337,SKU-TSH-0010,tshirts,XS,Maroon,1799,999,44.5,Y,Size issue,44.46914953
ORD-20220121-000338,SKU-SHI-0001,shirts,S,Black,1999,999,50,N,,50.02501251
ORD-20220121-000338,SKU-PAN-0002,pants,XS,Blue,2699,999,50,N,,62.98629122
ORD-20220121-000339,SKU-PAN-0009,pants,XL,Olive,2799,1938,30.8,N,,30.76098607
ORD-20220121-000340,SKU-SHI-0003,shirts,XL,Beige,2799,999,50,Y,Quality concern,64.30868167
ORD-20220121-000340,SKU-SHI-0001,shirts,XXL,Olive,1999,999,50,Y,Size issue,50.02501251
ORD-20220121-000340,SKU-CRO-0019,croptops,S,Navy,1799,999,44.5,Y,Size issue,44.46914953
ORD-20220121-000341,SKU-SHI-0001,shirts,XL,Navy,1999,999,50,N,,50.02501251
ORD-20220121-000341,SKU-CRO-0007,croptops,XXL,Navy,1899,999,47.4,N,,47.39336493
ORD-20220121-000341,SKU-JAC-0053,jackets,M,Olive,4499,999,50,N,,77.79506557
ORD-20220121-000342,SKU-PAN-0002,pants,M,White,2699,1877,30.5,N,,30.45572434
ORD-20220121-000343,SKU-PAN-0002,pants,XS,Navy,2699,2144,20.6,N,,20.56317155
ORD-20220121-000344,SKU-PAN-0018,pants,XS,Grey,2799,1657,40.8,Y,Size issue,40.80028582
ORD-20220121-000345,SKU-JAC-0044,jackets,M,Olive,4199,1680,50,Y,Size issue,59.99047392
ORD-20220122-000346,SKU-SHI-0003,shirts,XL,Navy,2799,1910,31.8,Y,RTO,31.76134334
ORD-20220122-000347,SKU-SHI-0001,shirts,S,Maroon,1999,2020,0,N,,-1.050525263
ORD-20220122-000348,SKU-SHI-0001,shirts,S,Grey,1999,999,50,Y,Different than images,50.02501251
ORD-20220122-000348,SKU-PAN-0002,pants,M,Maroon,2699,999,50,Y,Size issue,62.98629122
ORD-20220122-000349,SKU-SHI-0003,shirts,XL,Navy,2799,999,50,Y,Different than images,64.30868167
ORD-20220122-000349,SKU-SHI-0003,shirts,L,Black,2799,999,50,Y,Different than images,64.30868167
ORD-20220122-000349,SKU-SHI-0003,shirts,S,Grey,2799,999,50,Y,Fit not as expected,64.30868167
ORD-20220122-000350,SKU-SHI-0006,shirts,XS,Black,2799,999,50,N,,64.30868167
ORD-20220122-000350,SKU-JAC-0025,jackets,XL,Grey,4499,999,50,N,,77.79506557
ORD-20220122-000350,SKU-SHI-0001,shirts,S,Olive,1999,999,50,N,,50.02501251
ORD-20220122-000351,SKU-SHI-0001,shirts,L,Navy,1999,1633,18.3,N,,18.30915458
ORD-20220122-000352,SKU-TSH-0004,tshirts,M,Blue,1499,1927,0,N,,-28.55236825
ORD-20220122-000353,SKU-SHI-0001,shirts,XL,Olive,1999,1557,22.1,Y,Different than images,22.11105553
ORD-20220122-000354,SKU-PAN-0021,pants,S,Grey,2799,1734,38,N,,38.04930332
ORD-20220122-000355,SKU-CRO-0014,croptops,XXL,Olive,1799,1770,1.6,N,,1.61200667
ORD-20220122-000356,SKU-SHI-0001,shirts,L,White,1999,1701,14.9,N,,14.90745373
ORD-20220122-000357,SKU-PAN-0034,pants,L,Navy,2999,2164,27.8,N,,27.8426142
ORD-20220122-000358,SKU-TSH-0004,tshirts,XXL,Olive,1499,1818,0,Y,Fit not as expected,-21.2808539
ORD-20220122-000359,SKU-SHI-0001,shirts,XXL,Olive,1999,999,50,Y,Size issue,50.02501251
ORD-20220122-000359,SKU-JAC-0055,jackets,S,Blue,3999,999,50,Y,Size issue,75.01875469
ORD-20220122-000360,SKU-PAN-0002,pants,M,Navy,2699,999,50,N,,62.98629122
ORD-20220122-000360,SKU-SHI-0001,shirts,M,Grey,1999,999,50,N,,50.02501251
ORD-20220122-000361,SKU-SHI-0001,shirts,L,Olive,1999,999,50,Y,Quality concern,50.02501251
ORD-20220122-000361,SKU-PAN-0002,pants,M,Blue,2699,999,50,Y,Size issue,62.98629122
ORD-20220122-000362,SKU-SHI-0003,shirts,XS,Blue,2799,1714,38.8,N,,38.76384423
ORD-20220122-000363,SKU-CRO-0005,croptops,L,Navy,2399,999,50,Y,Quality concern,58.35764902
ORD-20220122-000363,SKU-SHI-0003,shirts,S,Beige,2799,999,50,Y,Fit not as expected,64.30868167
ORD-20220122-000364,SKU-SHI-0001,shirts,XL,Grey,1999,2155,0,N,,-7.803901951
ORD-20220123-000365,SKU-JAC-0046,jackets,XXL,Olive,4799,1436,50,N,,70.0770994
ORD-20220123-000366,SKU-CRO-0007,croptops,S,Navy,1899,999,47.4,N,,47.39336493
ORD-20220123-000366,SKU-PAN-0002,pants,S,Maroon,2699,999,50,N,,62.98629122
ORD-20220123-000367,SKU-SHI-0001,shirts,S,Beige,1999,1972,1.4,N,,1.350675338
ORD-20220123-000368,SKU-SHI-0003,shirts,S,White,2799,1778,36.5,N,,36.47731333
ORD-20220123-000369,SKU-SHI-0001,shirts,XL,Navy,1999,999,50,N,,50.02501251
ORD-20220123-000369,SKU-TSH-0032,tshirts,M,Olive,1499,999,33.4,N,,33.35557038
ORD-20220123-000370,SKU-CRO-0005,croptops,L,White,2399,1636,31.8,N,,31.80491872
ORD-20220123-000371,SKU-PAN-0008,pants,XS,Olive,2999,1821,39.3,N,,39.27975992
ORD-20220123-000372,SKU-SHI-0017,shirts,L,Black,2299,999,50,N,,56.54632449
ORD-20220123-000372,SKU-SHI-0001,shirts,M,Grey,1999,999,50,N,,50.02501251
ORD-20220123-000373,SKU-SHI-0013,shirts,S,Black,2799,1357,50,N,,51.51839943
ORD-20220123-000374,SKU-PAN-0002,pants,M,Grey,2699,1521,43.6,Y,Size issue,43.64579474
ORD-20220123-000375,SKU-TSH-0004,tshirts,XS,White,1499,999,33.4,N,,33.35557038
ORD-20220123-000375,SKU-CRO-0014,croptops,XS,Black,1799,999,44.5,N,,44.46914953
ORD-20220123-000376,SKU-CRO-0005,croptops,M,White,2399,1808,24.6,N,,24.63526469
ORD-20220123-000377,SKU-SHI-0001,shirts,XS,Blue,1999,999,50,N,,50.02501251
ORD-20220123-000377,SKU-JAC-0025,jackets,XS,Olive,4499,999,50,N,,77.79506557
ORD-20220123-000378,SKU-TSH-0004,tshirts,L,Grey,1499,2138,0,N,,-42.62841895
ORD-20220124-000379,SKU-CRO-0007,croptops,XS,Olive,1899,999,47.4,Y,RTO,47.39336493
ORD-20220124-000379,SKU-PAN-0008,pants,XL,Grey,2999,999,50,Y,RTO,66.6888963
ORD-20220124-000380,SKU-SHI-0001,shirts,XXL,Beige,1999,1791,10.4,N,,10.4052026
ORD-20220124-000381,SKU-CRO-0037,croptops,XS,Blue,1799,999,44.5,Y,RTO,44.46914953
